id,EscapeDistance,Tail_Length,Sex,Year,Age,Xcoor,Ycoor,Mother,Date
CN09-011,20,44,Male,2009,Young,395,145,CN08-112,181
CN09-011,28,53,Male,2009,Young,395,145,CN08-112,196
CN09-012,45,61,Male,2009,Adult,35,135,CN06-089,194
CN09-012,44,60,Male,2009,Adult,45,135,CN06-089,210
CN09-012,48,60,Male,2009,Adult,25,125,CN06-089,225
CN09-013,30,48,Female,2009,Adult,65,85,0,194
CN09-013,37,46,Female,2009,Adult,75,75,0,209
CN09-013,38,50,Female,2009,Adult,75,95,0,210
CN09-013,39,51,Female,2009,Adult,75,75,0,224
CN09-013,38,51,Female,2009,Adult,65,85,0,225
CN09-013,38,51,Female,2009,Adult,65,75,0,244
CN09-013,40,51,Female,2009,Adult,75,95,0,259
CN09-014,37,51,Female,2009,Young,145,85,CN08-073,259
CN09-014,26,48,Female,2009,Young,145,105,CN08-073,194
CN09-014,35,50,Female,2009,Young,165,55,CN08-073,209
CN09-014,38,50,Female,2009,Young,155,75,CN08-073,224
CN09-015,27,45,Male,2009,Young,155,105,CN08-073,194
CN09-015,29,48,Male,2009,Young,145,65,CN08-073,209
CN09-015,29,52,Male,2009,Young,135,85,CN08-073,210
CN09-015,32,53,Male,2009,Young,125,45,CN08-073,224
CN09-015,34,50,Male,2009,Young,125,85,CN08-073,225
CN09-016,21,46,Female,2009,Young,215,95,CN08-077,194
CN09-017,17,39,Male,2009,Young,285,75,CN08-113,195
CN09-017,20,44,Male,2009,Young,275,95,CN08-113,196
CN09-018,14,41,Male,2009,Young,285,115,CN08-113,195
CN09-020,52,59,Male,2010,Adult,395,185,CN07-125,189
CN09-020,46,53,Male,2011,Adult,305,155,CN07-125,179
CN09-020,17,41,Male,2009,Young,375,125,CN07-125,195
CN09-020,49,56,Male,2010,Adult,365,135,CN07-125,229
CN09-020,35,53,Male,2009,Young,355,145,CN07-125,267
CN09-020,36,54,Male,2009,Young,345,125,CN07-125,266
CN09-020,28,49,Male,2009,Young,385,135,CN07-125,216
CN09-020,48,52,Male,2011,Adult,325,135,CN07-125,178
CN09-020,31,52,Male,2009,Young,365,115,CN07-125,237
CN09-021,36,57,Female,2009,Adult,455,75,0,195
CN09-024,14,36,Female,2009,Young,315,185,CN07-113,196
CN09-025,30,52,Male,2009,Young,365,175,CN07-036,196
CN09-026,45,64,Male,2010,Adult,285,65,CN07-036,229
CN09-026,15,31,Male,2009,Young,365,195,CN07-036,196
CN09-026,46,64,Male,2010,Adult,275,105,CN07-036,230
CN09-026,49,66,Male,2010,Adult,275,55,CN07-036,221
CN09-026,53,64,Male,2010,Adult,275,95,CN07-036,189
CN09-026,50,62,Male,2010,Adult,295,45,CN07-036,188
CN09-026,47,60,Male,2010,Adult,275,55,CN07-036,182
CN09-026,50,59,Male,2010,Adult,295,75,CN07-036,180
CN09-026,32,49,Male,2009,Young,295,55,CN07-036,260
CN09-026,28,53,Male,2009,Young,305,95,CN07-036,236
CN09-026,25,42,Male,2009,Young,365,175,CN07-036,217
CN09-027,27,50,Female,2009,Young,395,205,CN09-008,243
CN09-027,29,49,Female,2009,Young,395,185,CN09-008,267
CN09-027,15,37,Female,2009,Young,395,185,CN09-008,196
CN09-029,22,48,Male,2009,Young,375,155,CN07-125,196
CN09-031,18,38,Female,2009,Young,265,95,CN08-113,196
CN09-032,32,51,Male,2009,Young,275,95,CN08-113,260
CN09-032,33,56,Male,2009,Young,255,125,CN08-113,266
CN09-032,28,47,Male,2009,Young,265,105,CN08-113,217
CN09-032,19,43,Male,2009,Young,255,105,CN08-113,196
CN09-032,21,46,Male,2009,Young,265,75,CN08-113,209
CN09-032,25,50,Male,2009,Young,285,85,CN08-113,216
CN09-032,30,52,Male,2009,Young,265,105,CN08-113,236
CN09-033,27,52,Female,2009,Young,65,45,CN09-041,209
CN09-034,49,57,Male,2009,Adult,105,45,0,209
CN09-034,43,60,Male,2009,Adult,45,55,0,224
CN09-034,44,58,Male,2009,Adult,65,65,0,244
CN09-035,24,52,Female,2009,Young,165,35,0,209
CN09-036,45,61,Male,2009,Adult,215,35,CN06-157,209
CN09-037,38,53,Female,2009,Young,255,55,0,260
CN09-037,44,61,Female,2010,Adult,285,45,0,229
CN09-037,43,61,Female,2010,Adult,245,45,0,182
CN09-037,37,51,Female,2009,Young,245,25,0,244
CN09-037,34,54,Female,2009,Young,265,45,0,236
CN09-037,32,49,Female,2009,Young,245,45,0,224
CN09-037,29,50,Female,2009,Young,255,35,0,209
CN09-037,39,59,Female,2010,Adult,235,25,0,221
CN09-038,22,52,Male,2009,Young,235,65,CN08-036,209
CN09-038,28,52,Male,2009,Young,235,45,CN08-036,224
CN09-038,29,53,Male,2009,Young,235,55,CN08-036,236
CN09-038,31,53,Male,2009,Young,235,45,CN08-036,244
CN09-039,27,48,Female,2009,Young,225,75,CN08-036,209
CN09-039,45,59,Female,2010,Adult,165,65,CN08-036,221
CN09-039,41,57,Female,2010,Adult,205,45,CN08-036,182
CN09-039,33,48,Female,2009,Young,225,65,CN08-036,260
CN09-039,39,55,Female,2010,Adult,195,55,CN08-036,173
CN09-039,44,58,Female,2010,Adult,215,65,CN08-036,182
CN09-040,27,47,Female,2009,Young,185,65,CN09-041,209
CN09-040,30,48,Female,2009,Young,195,65,CN09-041,224
CN09-040,33,51,Female,2009,Young,195,65,CN09-041,244
CN09-041,48,63,Female,2009,Adult,55,75,0,209
CN09-042,19,43,Male,2009,Young,155,115,CN08-073,210
CN09-042,24,45,Male,2009,Young,135,85,CN08-073,225
CN09-043,28,54,Male,2009,Young,205,95,CN08-077,210
CN09-044,15,43,Female,2009,Young,165,85,CN08-073,210
CN09-045,41,61,Male,2010,Adult,135,85,CN08-071,187
CN09-045,26,51,Male,2009,Young,75,105,CN08-071,210
CN09-045,26,49,Male,2009,Young,85,95,CN08-071,225
CN09-045,30,48,Male,2009,Young,95,95,CN08-071,259
CN09-045,44,65,Male,2010,Adult,135,105,CN08-071,222
CN09-045,36,57,Male,2010,Adult,125,105,CN08-071,174
CN09-046,32,48,Male,2009,Young,55,105,CN08-005,225
CN09-046,34,50,Male,2009,Young,45,75,CN08-005,244
CN09-046,34,51,Male,2009,Young,45,95,CN08-005,259
CN09-046,26,48,Male,2009,Young,55,105,CN08-005,210
CN09-047,26,47,Female,2009,Young,325,105,CN08-053,236
CN09-047,26,47,Female,2009,Young,335,105,CN08-053,216
CN09-048,26,47,Male,2009,Young,325,125,CN07-113,216
CN09-048,23,44,Male,2009,Young,325,155,CN07-113,217
CN09-050,30,46,Female,2009,Young,385,115,0,216
CN09-050,28,52,Female,2009,Young,385,95,0,237
CN09-052,27,46,Female,2009,Young,425,115,CN08-089,266
CN09-052,34,52,Female,2010,Adult,435,105,CN08-089,180
CN09-052,40,56,Female,2010,Adult,445,115,CN08-089,188
CN09-052,32,56,Female,2010,Adult,435,105,CN08-089,229
CN09-052,25,47,Female,2009,Young,435,105,CN08-089,237
CN09-052,23,44,Female,2009,Young,425,105,CN08-089,216
CN09-053,41,57,Male,2009,Adult,425,85,0,216
CN09-053,41,59,Male,2009,Adult,385,115,0,237
CN09-054,13,39,Female,2009,Young,315,175,CN08-093,217
CN09-055,28,55,Male,2009,Young,325,125,CN08-093,266
CN09-055,26,54,Male,2009,Young,325,165,CN08-093,267
CN09-055,16,36,Male,2009,Young,325,185,CN08-093,217
CN09-056,22,42,Male,2009,Young,355,185,CN07-036,217
CN09-058,26,46,Male,2009,Young,395,185,CN09-008,217
CN09-059,23,46,Female,2009,Young,395,205,CN07-036,217
CN09-059,25,49,Female,2009,Young,375,185,CN07-036,243
CN09-059,28,57,Female,2009,Young,385,185,CN07-036,267
CN09-059,39,59,Female,2010,Adult,385,185,CN07-036,181
CN09-059,39,62,Female,2010,Adult,375,175,CN07-036,189
CN09-060,20,45,Female,2009,Young,365,195,CN07-036,217
CN09-061,35,57,Male,2010,Adult,355,155,CN08-064,189
CN09-061,15,35,Male,2009,Young,425,185,CN08-064,217
CN09-061,22,45,Male,2009,Young,425,195,CN08-064,243
CN09-061,27,49,Male,2009,Young,425,195,CN08-064,267
CN09-062,44,65,Male,2010,Adult,245,55,CN09-008,221
CN09-062,45,62,Male,2010,Adult,205,95,CN09-008,222
CN09-062,46,64,Male,2010,Adult,205,85,CN09-008,187
CN09-062,43,62,Male,2010,Adult,215,75,CN09-008,182
CN09-062,45,63,Male,2010,Adult,225,85,CN09-008,174
CN09-062,41,61,Male,2010,Adult,235,65,CN09-008,173
CN09-062,30,53,Male,2009,Young,235,65,CN09-008,260
CN09-062,28,51,Male,2009,Young,295,95,CN09-008,236
CN09-062,21,48,Male,2009,Young,405,175,CN09-008,217
CN09-063,30,49,Female,2009,Young,395,105,CN08-112,237
CN09-063,28,50,Female,2009,Young,405,145,CN08-112,243
CN09-063,31,53,Female,2009,Young,365,135,CN08-112,266
CN09-063,26,47,Female,2009,Young,405,145,CN08-112,217
CN09-064,42,55,Female,2010,Adult,405,135,CN08-112,188
CN09-064,47,59,Female,2010,Adult,395,145,CN08-112,189
CN09-064,34,53,Female,2009,Young,365,155,CN08-112,267
CN09-064,36,48,Female,2009,Young,375,125,CN08-112,266
CN09-064,28,47,Female,2009,Young,395,145,CN08-112,217
CN09-064,33,53,Female,2009,Young,385,135,CN08-112,237
CN09-064,31,47,Female,2009,Young,385,145,CN08-112,243
CN09-064,48,58,Female,2010,Adult,375,125,CN08-112,229
CN09-064,54,62,Female,2010,Adult,365,135,CN08-112,180
CN09-065,14,35,Male,2009,Young,365,155,CN07-125,217
CN09-066,13,37,Female,2009,Young,375,165,CN07-125,217
CN09-067,13,37,Female,2009,Young,385,165,CN07-125,217
CN09-068,43,56,Female,2010,Adult,315,105,CN07-113,188
CN09-068,39,56,Female,2010,Adult,315,145,CN07-113,230
CN09-068,40,55,Female,2010,Adult,305,155,CN07-113,189
CN09-068,35,58,Female,2010,Adult,315,145,CN07-113,181
CN09-068,37,56,Female,2010,Adult,315,135,CN07-113,180
CN09-068,25,51,Female,2009,Young,305,145,CN07-113,267
CN09-068,29,51,Female,2009,Young,295,135,CN07-113,266
CN09-068,23,45,Female,2009,Young,325,165,CN07-113,217
CN09-068,35,57,Female,2010,Adult,315,125,CN07-113,229
CN09-069,11,34,Male,2009,Young,225,105,CN08-077,236
CN09-070,28,44,Male,2009,Young,195,85,CN08-101,236
CN09-070,29,50,Male,2009,Young,215,75,CN08-101,244
CN09-070,29,51,Male,2009,Young,195,85,CN08-101,260
CN09-071,42,59,Female,2010,Adult,205,115,CN08-101,174
CN09-071,26,44,Female,2009,Young,205,85,CN08-101,236
CN09-071,39,60,Female,2010,Adult,215,105,CN08-101,222
CN09-071,39,58,Female,2010,Adult,205,115,CN08-101,187
CN09-072,30,49,Male,2009,Young,225,85,CN08-036,236
CN09-073,31,50,Female,2009,Young,235,75,CN08-036,260
CN09-073,45,58,Female,2010,Adult,225,55,CN08-036,182
CN09-073,27,44,Female,2009,Young,225,55,CN08-036,236
CN09-074,28,44,Female,2009,Young,245,65,CN08-036,236
CN09-075,39,58,Female,2010,Adult,285,115,CN08-113,188
CN09-075,45,57,Female,2010,Adult,275,105,CN08-113,189
CN09-075,37,55,Female,2010,Adult,265,75,CN08-113,182
CN09-075,39,54,Female,2010,Adult,285,115,CN08-113,180
CN09-075,23,43,Female,2009,Young,275,85,CN08-113,236
CN09-075,32,54,Female,2010,Adult,265,75,CN08-113,173
CN09-075,30,49,Female,2009,Young,265,145,CN08-113,267
CN09-075,22,42,Female,2009,Young,255,135,CN08-113,237
CN09-075,40,55,Female,2010,Adult,275,115,CN08-113,181
CN09-075,30,46,Female,2009,Young,275,85,CN08-113,260
CN09-075,32,50,Female,2009,Young,265,115,CN08-113,266
CN09-076,23,49,Female,2009,Young,265,85,CN08-113,236
CN09-077,21,41,Female,2009,Young,275,95,CN08-113,236
CN09-078,31,54,Female,2009,Young,355,95,CN08-053,266
CN09-078,44,63,Female,2010,Adult,335,135,CN08-053,180
CN09-078,23,45,Female,2009,Young,335,105,CN08-053,236
CN09-078,50,60,Female,2010,Adult,345,105,CN08-053,188
CN09-079,27,52,Male,2009,Young,285,55,CN07-114,260
CN09-079,29,47,Male,2009,Young,285,55,CN07-114,236
CN09-080,54,61,Male,2010,Adult,155,35,0,182
CN09-080,46,57,Male,2009,Adult,35,45,0,224
CN09-080,51,62,Male,2010,Adult,205,85,0,174
CN09-080,53,64,Male,2010,Adult,205,55,0,221
CN09-081,30,45,Female,2009,Young,75,65,CN09-041,224
CN09-082,32,50,Female,2009,Young,135,115,CN09-001,259
CN09-082,30,47,Female,2009,Young,135,75,CN09-001,224
CN09-083,42,60,Male,2010,Adult,195,95,CN08-073,187
CN09-083,42,64,Male,2010,Adult,385,95,CN08-073,229
CN09-083,41,63,Male,2010,Adult,185,85,CN08-073,222
CN09-083,41,64,Male,2010,Adult,275,85,CN08-073,189
CN09-083,43,62,Male,2010,Adult,245,55,CN08-073,182
CN09-083,43,59,Male,2010,Adult,275,85,CN08-073,181
CN09-083,48,62,Male,2010,Adult,305,55,CN08-073,180
CN09-083,43,59,Male,2010,Adult,185,85,CN08-073,174
CN09-083,40,62,Male,2010,Adult,195,75,CN08-073,173
CN09-083,32,55,Male,2009,Young,145,105,CN08-073,259
CN09-083,28,45,Male,2009,Young,145,85,CN08-073,225
CN09-083,28,47,Male,2009,Young,145,75,CN08-073,224
CN09-083,44,64,Male,2010,Adult,225,75,CN08-073,221
CN09-084,27,46,Female,2009,Young,145,55,0,224
CN09-084,49,56,Female,2010,Adult,165,55,0,173
CN09-084,42,59,Female,2010,Adult,155,75,0,182
CN09-085,49,63,Male,2009,Adult,155,35,0,224
CN09-086,28,48,Female,2009,Young,215,45,0,224
CN09-086,35,56,Female,2010,Adult,225,15,0,173
CN09-087,21,41,Female,2009,Young,35,155,CN08-005,225
CN09-088,24,43,Male,2009,Young,35,135,CN08-005,225
CN09-088,35,50,Male,2009,Young,35,135,CN08-005,259
CN09-089,37,52,Female,2009,Young,45,125,CN08-005,225
CN09-089,33,55,Female,2009,Young,35,115,CN08-005,259
CN09-090,46,62,Male,2010,Adult,215,85,CN08-071,187
CN09-090,46,60,Male,2010,Adult,195,65,CN08-071,221
CN09-090,48,62,Male,2010,Adult,225,75,CN08-071,182
CN09-090,28,52,Male,2009,Young,75,115,CN08-071,259
CN09-090,31,51,Male,2009,Young,85,65,CN08-071,244
CN09-090,24,48,Male,2009,Young,65,125,CN08-071,225
CN09-090,49,65,Male,2010,Adult,135,115,CN08-071,222
CN09-091,20,43,Female,2009,Young,75,115,CN08-071,225
CN09-092,26,49,Male,2009,Young,85,115,CN08-071,259
CN09-092,42,63,Male,2010,Adult,345,155,CN08-071,181
CN09-092,23,45,Male,2009,Young,65,115,CN08-071,225
CN09-092,40,63,Male,2010,Adult,365,155,CN08-071,189
CN09-094,34,53,Male,2009,Young,75,85,0,225
CN09-094,35,56,Male,2009,Young,35,105,0,259
CN09-095,28,50,Female,2009,Young,115,85,0,225
CN09-095,28,50,Female,2009,Young,115,55,0,244
CN09-095,34,53,Female,2009,Young,125,85,0,259
CN09-096,25,51,Male,2009,Young,125,95,CN09-001,225
CN09-097,29,50,Female,2009,Young,75,95,CN08-071,225
CN09-097,30,46,Female,2009,Young,75,135,CN08-071,259
CN09-097,36,58,Female,2010,Adult,75,125,CN08-071,174
CN09-097,34,61,Female,2010,Adult,75,115,CN08-071,187
CN09-098,26,46,Female,2009,Young,125,75,CN09-001,244
CN09-098,26,50,Female,2009,Young,135,95,CN09-001,259
CN09-098,33,56,Female,2010,Adult,125,75,CN09-001,173
CN09-098,33,59,Female,2010,Adult,125,85,CN09-001,174
CN09-098,48,56,Female,2010,Adult,125,75,CN09-001,182
CN09-098,36,57,Female,2010,Adult,125,125,CN09-001,187
CN09-098,38,59,Female,2010,Adult,125,105,CN09-001,222
CN09-098,23,45,Female,2009,Young,125,105,CN09-001,225
CN09-099,18,39,Female,2009,Young,135,105,CN08-073,225
CN09-100,25,50,Female,2009,Young,445,105,CN08-089,237
CN09-100,32,51,Female,2009,Young,455,95,CN08-089,266
CN09-101,38,56,Female,2011,Adult,445,85,CN09-102,178
CN09-101,37,58,Female,2011,Adult,435,85,CN09-102,229
CN09-101,30,57,Female,2010,Adult,445,95,CN09-102,188
CN09-101,15,38,Female,2009,Young,435,85,CN09-102,237
CN09-101,43,56,Female,2010,Adult,455,95,CN09-102,180
CN09-101,34,56,Female,2010,Adult,445,85,CN09-102,229
CN09-102,34,54,Female,2009,Young,445,75,0,237
CN09-103,32,54,Male,2009,Young,425,115,0,237
CN09-103,34,57,Male,2009,Young,415,115,0,266
CN09-105,21,45,Male,2009,Young,445,125,CN08-089,237
CN09-106,36,58,Female,2010,Adult,445,125,CN08-089,229
CN09-106,41,58,Female,2010,Adult,445,125,CN08-089,188
CN09-106,37,55,Female,2010,Adult,445,135,CN08-089,180
CN09-106,25,48,Female,2009,Young,435,135,CN08-089,266
CN09-106,22,49,Female,2009,Young,435,165,CN08-089,243
CN09-106,21,44,Female,2009,Young,435,135,CN08-089,237
CN09-106,36,58,Female,2010,Adult,425,155,CN08-089,230
CN09-107,38,59,Female,2010,Adult,365,145,CN08-053,189
CN09-107,43,59,Female,2010,Adult,355,115,CN08-053,188
CN09-107,40,57,Female,2010,Adult,365,145,CN08-053,181
CN09-107,24,47,Female,2009,Young,345,125,CN08-053,237
CN09-107,40,59,Female,2010,Adult,355,105,CN08-053,180
CN09-107,26,53,Female,2009,Young,345,115,CN08-053,266
CN09-107,27,48,Female,2009,Young,325,85,CN08-053,260
CN09-108,22,45,Female,2009,Young,325,165,CN08-093,243
CN09-108,28,48,Female,2009,Young,325,135,CN08-093,266
CN09-108,26,48,Female,2009,Young,325,175,CN08-093,267
CN09-108,23,49,Female,2009,Young,285,125,CN08-093,237
CN09-109,18,38,Male,2009,Young,385,165,CN07-125,243
CN09-112,18,38,Female,2009,Young,385,205,CN09-008,243
CN09-112,23,50,Female,2009,Young,385,195,CN09-008,267
CN09-112,46,62,Female,2010,Adult,395,175,CN09-008,189
CN09-114,26,45,Male,2009,Young,375,195,CN07-036,243
CN09-114,30,52,Male,2009,Young,385,155,CN07-036,267
CN09-115,25,48,Male,2009,Young,405,175,CN07-036,267
CN09-115,24,44,Male,2009,Young,385,195,CN07-036,243
CN09-116,49,57,Female,2010,Adult,365,175,CN09-008,189
CN09-116,42,58,Female,2010,Adult,375,185,CN09-008,230
CN09-116,26,48,Female,2009,Young,365,175,CN09-008,243
CN09-116,48,54,Female,2010,Adult,355,135,CN09-008,188
CN09-116,29,50,Female,2009,Young,375,175,CN09-008,267
CN09-116,41,57,Female,2010,Adult,365,185,CN09-008,181
CN09-117,26,52,Female,2009,Young,375,175,CN09-008,243
CN09-117,37,58,Female,2010,Adult,395,175,CN09-008,181
CN09-117,47,58,Female,2010,Adult,375,165,CN09-008,189
CN09-117,38,61,Female,2010,Adult,385,185,CN09-008,230
CN09-118,30,50,Female,2010,Adult,435,135,CN08-064,188
CN09-118,36,49,Female,2010,Adult,425,165,CN08-064,189
CN09-118,31,50,Female,2010,Adult,415,185,CN08-064,181
CN09-118,24,43,Female,2009,Young,425,165,CN08-064,267
CN09-119,26,47,Female,2009,Young,425,185,CN08-064,267
CN09-119,25,46,Female,2009,Young,415,185,CN08-064,243
CN09-120,23,44,Male,2009,Young,405,175,CN07-036,243
CN09-122,26,51,Male,2009,Young,45,85,CN09-041,259
CN09-123,37,51,Male,2010,Adult,205,55,CN09-014,173
CN09-123,39,55,Male,2010,Adult,195,55,CN09-014,182
CN09-123,23,42,Male,2009,Young,175,85,CN09-014,259
CN09-124,28,50,Female,2009,Young,155,115,CN08-073,259
CN09-125,30,51,Male,2009,Young,185,125,CN08-076,259
CN09-125,28,47,Male,2009,Young,195,115,CN08-076,260
CN09-126,25,48,Male,2009,Young,125,125,CN09-001,259
CN09-127,30,54,Male,2009,Young,55,135,0,259
CN09-128,27,51,Male,2009,Young,25,135,CN08-005,259
CN09-129,24,40,Female,2009,Young,255,45,CN09-037,260
CN09-129,46,56,Female,2010,Adult,255,35,CN09-037,182
CN09-129,45,58,Female,2010,Adult,255,45,CN09-037,221
CN09-130,23,40,Female,2009,Young,305,65,CN07-114,260
CN09-131,46,64,Male,2010,Adult,255,125,CN08-101,189
CN09-131,45,67,Male,2010,Adult,305,95,CN08-101,229
CN09-131,45,66,Male,2010,Adult,315,95,CN08-101,188
CN09-131,41,64,Male,2010,Adult,305,155,CN08-101,181
CN09-131,43,56,Male,2010,Adult,305,65,CN08-101,180
CN09-131,23,46,Male,2009,Young,225,85,CN08-101,260
CN09-131,46,67,Male,2010,Adult,325,125,CN08-101,229
CN09-132,23,47,Female,2009,Young,205,95,CN08-077,260
CN09-132,44,59,Female,2010,Adult,215,105,CN08-077,187
CN09-133,18,44,Male,2009,Young,215,105,CN08-077,260
CN09-134,26,46,Male,2009,Young,215,115,CN08-076,260
CN09-135,40,56,Male,2010,Adult,455,85,CN09-102,188
CN09-135,40,54,Male,2010,Adult,455,85,CN09-102,180
CN09-135,31,49,Male,2009,Young,445,75,CN09-102,266
CN09-136,24,44,Male,2009,Young,405,135,CN08-112,266
CN09-137,36,60,Female,2011,Adult,265,115,CN08-113,214
CN09-137,34,57,Female,2011,Adult,265,75,CN08-113,165
CN09-137,34,62,Female,2011,Adult,315,75,CN08-113,229
CN09-137,36,58,Female,2011,Adult,275,85,CN08-113,179
CN09-137,33,58,Female,2010,Adult,275,75,CN08-113,173
CN09-137,39,58,Female,2011,Adult,285,75,CN08-113,178
CN09-137,32,60,Female,2010,Adult,275,85,CN08-113,230
CN09-137,32,58,Female,2010,Adult,285,95,CN08-113,229
CN09-137,36,59,Female,2010,Adult,275,75,CN08-113,221
CN09-137,36,61,Female,2010,Adult,265,125,CN08-113,189
CN09-137,37,58,Female,2010,Adult,285,85,CN08-113,188
CN09-137,35,57,Female,2010,Adult,285,85,CN08-113,180
CN09-137,22,47,Female,2009,Young,255,145,CN08-113,267
CN09-137,22,44,Female,2009,Young,255,115,CN08-113,266
CN09-137,33,61,Female,2010,Adult,275,105,CN08-113,181
CN09-138,36,62,Female,2010,Adult,305,165,CN08-093,181
CN09-138,45,62,Female,2010,Adult,295,165,CN08-093,189
CN09-138,43,62,Female,2010,Adult,305,135,CN08-093,229
CN09-138,27,51,Female,2009,Young,325,155,CN08-093,267
CN09-138,30,50,Female,2009,Young,315,125,CN08-093,266
CN09-138,42,61,Female,2010,Adult,285,155,CN08-093,230
CN09-139,22,49,Female,2009,Young,375,185,CN09-008,267
CN09-140,25,52,Male,2009,Young,405,185,CN09-008,267
CN09-141,43,62,Male,2010,Adult,335,95,CN08-064,188
CN09-141,46,60,Male,2010,Adult,375,155,CN08-064,189
CN09-141,42,58,Male,2010,Adult,355,135,CN08-064,180
CN09-141,22,51,Male,2009,Young,415,165,CN08-064,267
CN09-142,52,59,Male,2010,Adult,385,155,CN08-112,189
CN09-142,47,57,Male,2010,Adult,375,185,CN08-112,189
CN09-142,47,59,Male,2010,Adult,385,155,CN08-112,181
CN09-142,24,48,Male,2009,Young,395,145,CN08-112,267
CN10-001,50,64,Male,2010,Adult,65,75,0,173
CN10-001,48,60,Male,2010,Adult,65,85,0,174
CN10-001,52,64,Male,2010,Adult,35,95,0,187
CN10-001,49,66,Male,2010,Adult,35,75,0,221
CN10-001,56,63,Male,2010,Adult,25,65,0,182
CN10-002,35,58,Female,2010,Adult,45,45,CN09-093,173
CN10-002,41,55,Female,2010,Adult,35,95,CN09-093,222
CN10-002,45,58,Female,2010,Adult,35,85,CN09-093,187
CN10-002,40,56,Female,2010,Adult,35,65,CN09-093,182
CN10-002,35,59,Female,2010,Adult,25,95,CN09-093,174
CN10-003,39,58,Female,2010,Adult,75,85,CN09-F11,187
CN10-003,39,62,Female,2010,Adult,75,75,CN09-F11,221
CN10-003,41,60,Female,2010,Adult,85,75,CN09-F11,182
CN10-003,51,57,Female,2010,Adult,85,65,CN09-F11,173
CN10-003,41,61,Female,2010,Adult,55,85,CN09-F11,222
CN10-004,40,54,Female,2010,Adult,175,75,CN08-073,173
CN10-004,44,56,Female,2011,Adult,135,85,CN08-073,192
CN10-004,44,59,Female,2011,Adult,155,95,CN08-073,166
CN10-004,43,61,Female,2010,Adult,145,105,CN08-073,222
CN10-004,38,56,Female,2010,Adult,165,75,CN08-073,182
CN10-004,40,58,Female,2010,Adult,135,75,CN08-073,221
CN10-005,45,59,Female,2010,Adult,295,55,CN07-114,180
CN10-005,41,59,Female,2010,Adult,275,65,CN07-114,221
CN10-005,36,58,Female,2010,Adult,275,65,CN07-114,182
CN10-005,42,54,Female,2010,Adult,275,65,CN07-114,173
CN10-005,42,58,Female,2010,Adult,295,55,CN07-114,188
CN10-007,46,62,Male,2010,Adult,135,75,0,182
CN10-007,49,56,Male,2010,Adult,75,85,0,174
CN10-007,45,66,Male,2010,Adult,145,45,0,221
CN10-008,46,56,Male,2011,Adult,65,115,0,192
CN10-008,45,63,Male,2010,Adult,35,125,0,222
CN10-008,47,62,Male,2010,Adult,35,65,0,221
CN10-008,42,61,Male,2010,Adult,45,105,0,187
CN10-009,40,53,Female,2010,Adult,35,125,0,187
CN10-009,41,51,Female,2010,Adult,45,95,0,174
CN10-010,42,61,Male,2010,Adult,265,35,0,182
CN10-010,41,60,Male,2010,Adult,295,45,0,180
CN10-012,41,61,Male,2010,Adult,315,75,CN08-053,180
CN10-013,19,38,Female,2010,Young,345,145,CN09-064,181
CN10-013,17,37,Female,2010,Young,285,105,CN09-064,180
CN10-016,18,40,Male,2010,Young,395,135,CN09-064,180
CN10-017,44,62,Female,2010,Adult,385,115,CN08-053,188
CN10-017,34,54,Female,2010,Adult,365,115,CN08-053,180
CN10-017,37,58,Female,2010,Adult,395,85,CN08-053,229
CN10-018,49,54,Female,2010,Adult,425,85,CN09-003,188
CN10-018,34,55,Female,2010,Adult,425,85,CN09-003,180
CN10-020,41,57,Female,2010,Adult,405,195,CN08-064,181
CN10-020,38,57,Female,2010,Adult,425,185,CN08-064,189
CN10-021,31,47,Female,2010,Adult,425,165,CN08-064,181
CN10-021,33,51,Female,2010,Adult,425,155,CN08-064,189
CN10-022,53,53,Male,2010,Young,435,145,CN09-106,230
CN10-022,12,35,Male,2010,Young,425,145,CN09-106,181
CN10-022,17,44,Male,2010,Young,425,145,CN09-106,189
CN10-023,53,57,Male,2010,Adult,435,105,0,188
CN10-023,45,60,Male,2010,Adult,435,145,0,189
CN10-023,45,54,Male,2010,Adult,395,145,0,181
CN10-025,38,59,Male,2010,Adult,325,165,0,181
CN10-025,40,67,Male,2010,Adult,305,155,0,230
CN10-025,40,65,Male,2010,Adult,315,115,0,229
CN10-025,43,63,Male,2010,Adult,315,155,0,189
CN10-025,42,63,Male,2010,Adult,325,135,0,188
CN10-026,43,63,Female,2010,Adult,165,25,0,221
CN10-026,44,61,Female,2010,Adult,165,35,0,182
CN10-030,41,61,Female,2010,Adult,115,45,CN09-F11,221
CN10-031,62,69,Male,2010,Adult,65,75,CN09-041,221
CN10-031,61,65,Male,2010,Adult,85,85,CN09-041,187
CN10-031,50,68,Male,2010,Adult,45,75,CN09-041,182
CN10-032,12,34,Female,2010,Young,45,155,CN10-053,187
CN10-032,31,52,Female,2010,Young,55,145,CN10-053,222
CN10-033,52,63,Male,2010,Adult,65,105,CN08-005,187
CN10-033,48,63,Male,2010,Adult,65,95,CN08-005,222
CN10-035,17,43,Female,2010,Young,445,135,CN09-106,188
CN10-037,13,37,Female,2010,Young,255,145,CN09-075,189
CN10-038,16,39,Male,2010,Young,265,135,CN09-075,189
CN10-039,47,62,Male,2010,Adult,35,45,0,221
CN10-041,21,41,Female,2010,Young,215,45,CN09-073,221
